phenotype	gene_id	gene_namespace	gene_symbol	source_count	weighted_source_sum	source_list	weight_tier_summary	evidence_semantics_summary	evidence_tier_summary	semantic_channel_summary	mapping_status_summary	targeted_gene_count	small_panel_count	medium_panel_count	large_panel_count	panel_unsized_count	exome_or_genome_count	unknown_scope_count
mitochondrial_disease	ENSG00000147586	ensembl_gene	MRPS28	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000112996	ensembl_gene	MRPS30	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000102738	ensembl_gene	MRPS31	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000090263	ensembl_gene	MRPS33	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000074071	ensembl_gene	MRPS34	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000061794	ensembl_gene	MRPS35	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000134056|ENSG00000278461	ensembl_gene	MRPS36	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000144029	ensembl_gene	MRPS5	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000243927	ensembl_gene	MRPS6	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000125445	ensembl_gene	MRPS7	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000135972	ensembl_gene	MRPS9	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000148187	ensembl_gene	MRRF	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000124532	ensembl_gene	MRS2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000175806|ENSG00000285250	ensembl_gene	MSRA	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000148450	ensembl_gene	MSRB2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000174099	ensembl_gene	MSRB3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198899	ensembl_gene	MT-ATP6	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000228253	ensembl_gene	MT-ATP8	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198804	ensembl_gene	MT-CO1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198712	ensembl_gene	MT-CO2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198938	ensembl_gene	MT-CO3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198727	ensembl_gene	MT-CYB	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198888	ensembl_gene	MT-ND1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198763	ensembl_gene	MT-ND2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198840	ensembl_gene	MT-ND3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198886	ensembl_gene	MT-ND4	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000212907	ensembl_gene	MT-ND4L	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198786	ensembl_gene	MT-ND5	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000198695	ensembl_gene	MT-ND6	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000186205	ensembl_gene	MTARC1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000117791	ensembl_gene	MTARC2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000137409	ensembl_gene	MTCH1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000109919|ENSG00000285121	ensembl_gene	MTCH2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000127989	ensembl_gene	MTERF1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000120832	ensembl_gene	MTERF2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000156469	ensembl_gene	MTERF3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000122085	ensembl_gene	MTERF4	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000103707	ensembl_gene	MTFMT	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000242114	ensembl_gene	MTFP1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000066855	ensembl_gene	MTFR1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000117640	ensembl_gene	MTFR1L	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000146410	ensembl_gene	MTFR2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000148824	ensembl_gene	MTG1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000101181	ensembl_gene	MTG2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000120254	ensembl_gene	MTHFD1L	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000065911	ensembl_gene	MTHFD2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000163738	ensembl_gene	MTHFD2L	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000136371	ensembl_gene	MTHFS	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000085760	ensembl_gene	MTIF2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000122033	ensembl_gene	MTIF3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000135297	ensembl_gene	MTO1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000107951	ensembl_gene	MTPAP	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000130349	ensembl_gene	MTRES1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000120662	ensembl_gene	MTRF1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000112031	ensembl_gene	MTRF1L	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000173171	ensembl_gene	MTX1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000128654	ensembl_gene	MTX2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000177034	ensembl_gene	MTX3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000090432	ensembl_gene	MUL1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000132781	ensembl_gene	MUTYH	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000139637	ensembl_gene	MYG1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000278259|ENSG00000278372	ensembl_gene	MYO19	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000152620	ensembl_gene	NADK2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000161653	ensembl_gene	NAGS	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000137513	ensembl_gene	NARS2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000185818	ensembl_gene	NAT8L	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000213995	ensembl_gene	NAXD	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000163382	ensembl_gene	NAXE	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000188554	ensembl_gene	NBR1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000125356	ensembl_gene	NDUFA1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000130414	ensembl_gene	NDUFA10	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000174886	ensembl_gene	NDUFA11	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000184752	ensembl_gene	NDUFA12	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000186010	ensembl_gene	NDUFA13	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000131495	ensembl_gene	NDUFA2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000170906|ENSG00000273642|ENSG00000274359|ENSG00000275605|ENSG00000275724|ENSG00000276061|ENSG00000276220|ENSG00000276766|ENSG00000277722|ENSG00000278365	ensembl_gene	NDUFA3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000189043	ensembl_gene	NDUFA4	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000128609	ensembl_gene	NDUFA5	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000184983|ENSG00000272765|ENSG00000273397|ENSG00000277365|ENSG00000281013	ensembl_gene	NDUFA6	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000267855	ensembl_gene	NDUFA7	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000119421	ensembl_gene	NDUFA8	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000139180	ensembl_gene	NDUFA9	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000004779	ensembl_gene	NDUFAB1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000137806	ensembl_gene	NDUFAF1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000164182	ensembl_gene	NDUFAF2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000178057	ensembl_gene	NDUFAF3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000123545	ensembl_gene	NDUFAF4	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000101247	ensembl_gene	NDUFAF5	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000156170	ensembl_gene	NDUFAF6	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000003509	ensembl_gene	NDUFAF7	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000224877	ensembl_gene	NDUFAF8	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000183648	ensembl_gene	NDUFB1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000140990	ensembl_gene	NDUFB10	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000147123	ensembl_gene	NDUFB11	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000090266	ensembl_gene	NDUFB2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000119013	ensembl_gene	NDUFB3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000065518	ensembl_gene	NDUFB4	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000136521	ensembl_gene	NDUFB5	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000165264	ensembl_gene	NDUFB6	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000099795	ensembl_gene	NDUFB7	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000166136	ensembl_gene	NDUFB8	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000147684	ensembl_gene	NDUFB9	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000109390	ensembl_gene	NDUFC1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000151366	ensembl_gene	NDUFC2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000023228|ENSG00000283447	ensembl_gene	NDUFS1	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000158864	ensembl_gene	NDUFS2	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000213619|ENSG00000285387	ensembl_gene	NDUFS3	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000164258	ensembl_gene	NDUFS4	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000168653	ensembl_gene	NDUFS5	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000145494	ensembl_gene	NDUFS6	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000115286	ensembl_gene	NDUFS7	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	ENSG00000110717	ensembl_gene	NDUFS8	1	3.0	mitocarta_human	gold	functional_localization	gold	contextual_biology	adapter_gene_id_resolved	0.0	0.0	0.0	0.0	0.0	0.0	0.0
